Date,Month_Num,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,User_ID,Query_Type,Input_Text,Input_Text_Length,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
2023-08-19,8,Saturday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,746e9e33-7f7f-44cf-9e98-0a9e08cb23ff,General,How to implement SQL optimization in Python?,7,67,Implementation Help,4,1.76,42,Laptop/Desktop,fr,0.8837,1.12,Instant,0,7,1,Maldives
2023-08-19,8,Saturday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,22bd82b0-ea03-4814-ae10-571f17099177,Technical,Explain neural networks algorithm,4,342,Algorithm Explanation,5,2.16,59,Tablet,de,0.9043,0.94,Instant,0,4,3,American Samoa
2023-08-19,8,Saturday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,6a18007a-c2e4-4d02-a0a7-4aefe611158f,Technical,Explain SQL optimization algorithm,4,227,Algorithm Explanation,5,2.16,36,Laptop/Desktop,en,0.9117,0.74,Instant,1,1,1,Luxembourg
2023-08-19,8,Saturday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,5060028a-66d0-40ea-a963-2cc4af91b668,Technical,Debug this error in SQL optimization:,6,469,Debugging,5,2.16,49,Mobile,es,0.8951,1.13,Instant,0,3,3,Nepal
2023-08-19,8,Saturday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,279501f2-bdd2-4fd0-b634-42572992bf3d,Technical,Optimize this REST APIs code:,5,115,Code Optimization,4,1.76,33,Mobile,de,0.9246,0.88,Instant,0,10,2,Uganda
2023-08-19,8,Saturday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,c6e2468b-1ed1-451e-9ebf-8ffca283c170,Technical,Optimize this neural networks code:,5,376,Code Optimization,5,2.16,10,Mobile,de,0.9149,0.79,Instant,1,6,1,Samoa
2023-08-19,8,Saturday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,4fa02094-b2c0-4d28-aa87-e8ec24ed2507,Technical,Optimize this REST APIs code:,5,415,Code Optimization,5,2.16,34,Laptop/Desktop,de,0.8931,0.98,Instant,0,8,0,Hungary
2023-08-19,8,Saturday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,8c6e346a-d1f2-4309-8911-cc795daa3109,Technical,Explain neural networks algorithm,4,409,Algorithm Explanation,5,2.16,48,Mobile,zh,0.8707,0.89,Instant,0,10,2,Eritrea
2023-07-07,7,Friday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,764db4c2-3373-4323-8ed7-5005ee0c1bbe,General,What are the best practices for climate change?,8,389,Best Practices,5,1.56,10,Tablet,fr,0.8976,3.82,Standard,0,4,3,Faroe Islands
2023-07-07,7,Friday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,893ec08f-6169-464f-b37e-e777413256e8,General,Write a blog post about personal finance,7,321,Content Creation,4,1.16,38,Mobile,zh,0.8645,3.95,Standard,0,2,2,Malaysia
2023-07-07,7,Friday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,b61bf07b-1dd6-4abb-a08a-20e1358a2c72,General,Write a blog post about personal finance,7,138,Content Creation,3,0.76,5,Mobile,fr,,3.93,Standard,0,1,2,Central African Republic
2023-07-07,7,Friday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,d43fb397-337d-4caa-b4bb-e31cfea44ade,General,Write a blog post about climate change,7,193,Content Creation,3,0.76,18,Laptop/Desktop,es,0.8824,3.98,Standard,0,2,1,French Guiana
2023-07-07,7,Friday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,dcfeacec-2a94-4586-a466-ef2a4afe4811,General,Write a blog post about climate change,7,151,Content Creation,3,0.76,36,Mobile,fr,0.8659,4.11,Standard,0,4,3,Bermuda
2023-07-07,7,Friday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,c0c15d04-c0f3-4e73-ab2a-68df9d18a923,General,Draft a professional email about climate change,7,298,Professional Writing,5,1.56,36,Mobile,en,0.9415,3.95,Standard,0,8,3,Niger
2023-07-07,7,Friday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,69074995-86c0-4628-984f-bbee7bdda2ee,General,Draft a professional email about AI ethics,7,386,Professional Writing,4,1.16,27,Mobile,en,0.8876,4.16,Standard,0,9,3,Uzbekistan
2024-04-26,4,Friday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,745d008c-f208-4036-832a-e422794498b1,General,How to implement SQL optimization in Python?,7,254,Implementation Help,4,1.57,26,Mobile,en,0.8851,2.05,Fast,1,6,2,Pitcairn Islands
2024-04-26,4,Friday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,089d32e3-7adf-46aa-8761-40e5eea6ed83,Technical,Explain REST APIs algorithm,4,422,Algorithm Explanation,5,1.97,17,Laptop/Desktop,zh,0.8673,2.01,Fast,0,8,2,Saint Vincent and the Grenadines
2024-04-26,4,Friday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,b8ede425-d5a4-4020-8eda-045703446eb3,General,How to implement SQL optimization in Python?,7,200,Implementation Help,4,1.57,45,Mobile,fr,0.9272,2.07,Fast,0,8,3,Belize
2024-09-16,9,Monday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,3baa5958-0928-4f48-9f35-4f008d9974a3,General,Draft a professional email about personal finance,7,290,Professional Writing,5,1.63,13,Laptop/Desktop,fr,0.7914,3.26,Standard,1,4,2,Sweden
2024-09-16,9,Monday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,4ee9a660-7126-415e-b996-05ffc5fcf531,General,What are the best practices for climate change?,8,211,Best Practices,3,0.83,31,Mobile,fr,0.7635,3.18,Standard,0,4,1,Guatemala
2024-09-16,9,Monday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,03f3c1d9-4c57-48be-98e8-fbb07e13e14e,General,Draft a professional email about AI ethics,7,275,Professional Writing,4,1.23,26,Laptop/Desktop,zh,0.7536,3.18,Standard,0,4,1,Kazakhstan
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,7b1ff0dd-911d-45e4-be0b-424b6055c07a,Technical,Explain REST APIs algorithm,4,277,Algorithm Explanation,5,2.04,49,Mobile,es,0.9451,1.78,Fast,0,1,0,Morocco
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,bcad91e6-81cd-43b6-9f53-261d84be7772,Technical,Debug this error in SQL optimization:,6,399,Debugging,4,1.64,58,Laptop/Desktop,es,0.968,1.56,Fast,0,6,1,Puerto Rico
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,038d941a-0a50-4df7-9e57-28b8900bcc55,Technical,Debug this error in REST APIs:,6,383,Debugging,4,1.64,16,Mobile,zh,0.9374,1.68,Fast,0,3,2,Serbia
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,c71b5d9a-f27e-47f4-8b52-ee7c2ab05d3c,General,How to implement REST APIs in Python?,7,453,Implementation Help,4,1.64,15,Laptop/Desktop,zh,0.9618,1.65,Fast,0,10,3,Estonia
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,80864d69-a6ca-481c-93c3-9b965f256ef7,Technical,Debug this error in SQL optimization:,6,419,Debugging,5,2.04,52,Laptop/Desktop,zh,0.8909,1.65,Fast,0,7,3,Ghana
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,9322fde9-5f00-4792-82b2-922e00b2a93c,General,How to implement SQL optimization in Python?,7,354,Implementation Help,5,2.04,17,Laptop/Desktop,en,0.8816,1.81,Fast,0,8,3,French Guiana
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,f6977ecd-4a50-4774-9cbc-85e2442badba,Technical,Debug this error in neural networks:,6,329,Debugging,5,2.04,50,Mobile,de,0.9647,1.59,Fast,0,5,0,Djibouti
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,221d3bfc-4c8d-4993-a1c1-316907cf7e91,General,How to implement SQL optimization in Python?,7,85,Implementation Help,4,1.64,31,Laptop/Desktop,es,0.9067,1.5,Fast,0,3,3,Barbados
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,c7b1b9b0-12a9-4a11-ba58-770722cbee5e,General,How to implement SQL optimization in Python?,7,372,Implementation Help,4,1.64,53,Laptop/Desktop,de,0.9667,1.8,Fast,0,6,1,Benin
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,4a97b464-42b4-4c49-b443-c8e702d498b4,General,How to implement SQL optimization in Python?,7,102,Implementation Help,5,2.04,37,Mobile,zh,,1.62,Fast,0,5,2,Luxembourg
2025-01-27,1,Monday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,0f475499-4699-4d29-9a43-77a0d4d4af99,Technical,Explain neural networks algorithm,4,68,Algorithm Explanation,5,2.04,35,Mobile,de,0.9183,1.76,Fast,0,6,3,Dominica
2024-12-03,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,63747359-85ae-46c3-96dc-777f7a7b0e03,General,What are the best practices for personal finance?,8,299,Best Practices,4,1.46,30,Mobile,fr,,2.54,Fast,0,5,2,Argentina
2024-12-03,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,6f613de4-d247-45af-a743-a9404c39ed93,General,Explain personal finance in simple terms,6,398,Education,3,1.06,12,Tablet,es,0.8515,2.48,Fast,0,10,0,Falkland Islands (Malvinas)
2024-12-03,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,5503428b-bd70-4b6b-9c3d-0390ca4ff3e4,General,Draft a professional email about climate change,7,222,Professional Writing,3,1.06,31,Mobile,zh,0.8609,2.37,Fast,1,8,3,Bulgaria
2024-12-03,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,4b004b31-3b6a-464b-9a67-6601b7abeb8e,General,Write a blog post about climate change,7,101,Content Creation,5,1.86,40,Mobile,de,0.8884,2.64,Fast,0,10,0,Guatemala
2024-12-03,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,74514c0b-eeff-4f01-bdf1-7a524971db0e,General,Draft a professional email about AI ethics,7,317,Professional Writing,5,1.86,27,Laptop/Desktop,zh,0.8898,2.33,Fast,1,7,3,Paraguay
2024-12-03,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,c9a202a6-126a-4b50-8cfb-ddd03d066a9b,General,Draft a professional email about personal finance,7,469,Professional Writing,4,1.46,33,Laptop/Desktop,en,0.9296,2.29,Fast,0,5,2,Montserrat
2024-12-03,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,c2578738-75c1-4a0a-bd16-fce9da1e42a1,General,Write a blog post about climate change,7,210,Content Creation,4,1.46,21,Mobile,es,0.8954,2.57,Fast,0,2,0,Bouvet Island (Bouvetoya)
2024-04-15,4,Monday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,302b2cd5-343e-4458-9554-92d3cc3fe5c9,Technical,Explain neural networks algorithm,4,149,Algorithm Explanation,4,1.78,24,Laptop/Desktop,zh,0.856,0.76,Instant,1,4,0,Senegal
2024-04-15,4,Monday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,61840235-4eb4-4ce1-ac0c-fb284968982d,General,How to implement neural networks in Python?,7,95,Implementation Help,4,1.78,17,Laptop/Desktop,es,0.889,0.82,Instant,0,4,0,Heard Island and McDonald Islands
2024-04-15,4,Monday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,00ec0343-a3f4-4013-88c4-b89808c021d3,Technical,Optimize this REST APIs code:,5,280,Code Optimization,5,2.18,58,Mobile,de,0.8757,0.91,Instant,0,6,0,Belize
2024-04-15,4,Monday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,ece7908a-18c1-4c7b-bded-2d0dcb8e7a54,Technical,Optimize this SQL optimization code:,5,475,Code Optimization,4,1.78,14,Laptop/Desktop,fr,0.8466,0.94,Instant,0,9,1,Madagascar
2024-04-15,4,Monday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,1bd272c0-d63b-4c06-90f5-3459922f25ec,Technical,Debug this error in neural networks:,6,412,Debugging,5,2.18,54,Mobile,es,0.8315,0.9,Instant,0,1,2,Thailand
2024-04-15,4,Monday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,b06c720f-22a4-49f9-a215-775ab1680364,Technical,Explain REST APIs algorithm,4,452,Algorithm Explanation,4,1.78,15,Mobile,zh,0.8558,0.81,Instant,0,1,0,Taiwan
2024-05-15,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,5c3d14ce-b81d-460f-bb10-f237c8f3073d,General,Draft a professional email about climate change,7,250,Professional Writing,5,1.87,8,Tablet,zh,0.8682,2.48,Fast,0,1,1,Ecuador
2024-05-15,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,657c58f9-a316-4136-a77c-e9d2cb504a84,General,Draft a professional email about personal finance,7,458,Professional Writing,4,1.47,25,Laptop/Desktop,es,0.8449,2.38,Fast,0,10,1,France
2024-05-15,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,91f303fe-5472-4315-890f-947037f930ed,General,Draft a professional email about personal finance,7,351,Professional Writing,4,1.47,11,Mobile,fr,0.8417,2.5,Fast,0,5,1,Mauritius
2024-05-15,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,6633199a-8cab-4b3e-b547-6046281fa34e,General,Draft a professional email about AI ethics,7,359,Professional Writing,4,1.47,37,Laptop/Desktop,fr,0.887,2.14,Fast,0,7,2,Norfolk Island
2024-05-15,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,d84f283d-e387-48ee-8508-bc6c1a27e6e0,General,Write a blog post about AI ethics,7,202,Content Creation,3,1.07,25,Laptop/Desktop,de,0.7985,2.14,Fast,0,6,2,Colombia
2024-05-15,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,e96236db-00c6-45cc-827a-9eb8e3510640,General,What are the best practices for climate change?,8,248,Best Practices,3,1.07,14,Mobile,de,0.8902,2.16,Fast,1,10,2,Cayman Islands
2024-05-15,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,28ed704a-fe5b-4e0f-b20d-7ef0b5ad3ce1,General,Explain AI ethics in simple terms,6,229,Education,5,1.87,27,Tablet,de,0.8441,2.19,Fast,1,4,2,Lesotho
2024-05-15,5,Wednesday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,001cc6b1-d24b-4b7c-8473-1a208dec1293,General,Explain climate change in simple terms,6,317,Education,3,1.07,7,Laptop/Desktop,en,0.8717,2.45,Fast,0,8,1,Tonga
2023-08-30,8,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,7fc8cbf6-5f8e-416d-b31c-25989dd62cfc,General,How to implement REST APIs in Python?,7,254,Implementation Help,5,2.28,30,Mobile,fr,0.9018,0.68,Instant,1,6,1,Bahamas
2023-08-30,8,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,24aa133d-e871-4162-9659-0440a45feb59,Technical,Explain neural networks algorithm,4,354,Algorithm Explanation,5,2.28,31,Laptop/Desktop,en,0.907,0.4,Instant,0,2,1,Netherlands
2023-08-30,8,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,c5ca92d7-f109-48a5-ad3d-0cfe93ce738a,General,How to implement SQL optimization in Python?,7,488,Implementation Help,5,2.28,48,Laptop/Desktop,es,0.9961,0.46,Instant,0,2,0,Bosnia and Herzegovina
2024-11-23,11,Saturday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,fa98a058-11a2-4ffe-b56c-ef25e9cbd76e,General,What are the best practices for AI ethics?,8,278,Best Practices,4,1.54,5,Laptop/Desktop,fr,0.8579,2.03,Fast,0,9,3,Saint Martin
2024-11-23,11,Saturday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,f8a45a9f-8c18-4901-96a0-cd0de3263494,General,Draft a professional email about climate change,7,144,Professional Writing,3,1.14,34,Laptop/Desktop,es,0.9214,2.27,Fast,0,5,0,Rwanda
2024-02-03,2,Saturday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,2c3e2d45-6f1b-4dc3-9eb2-ed5d07fa57e7,Technical,Optimize this neural networks code:,5,447,Code Optimization,5,1.96,43,Mobile,es,0.8398,1.92,Fast,0,2,0,Timor-Leste
2024-02-03,2,Saturday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,5aee6754-cfbd-404e-95c5-65d92f97c42c,General,How to implement SQL optimization in Python?,7,494,Implementation Help,5,1.96,58,Tablet,zh,0.8911,1.96,Fast,0,3,2,Uruguay
2024-02-03,2,Saturday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,3650316e-5f55-4d17-8a53-38aa4e110e5d,Technical,Debug this error in REST APIs:,6,468,Debugging,4,1.56,41,Mobile,en,0.827,1.73,Fast,0,3,1,Hong Kong
2024-02-03,2,Saturday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,aa4f9d44-80f9-48c0-a209-a6767dc4ac28,Technical,Explain SQL optimization algorithm,4,387,Algorithm Explanation,5,1.96,39,Mobile,en,0.8335,1.91,Fast,0,2,1,Estonia
2024-02-03,2,Saturday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,d5eb80fb-20f9-41c9-8bbd-0308ad167b88,Technical,Explain neural networks algorithm,4,117,Algorithm Explanation,5,1.96,30,Mobile,de,0.8516,1.77,Fast,0,8,3,Cambodia
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,e6bd576d-8487-4a74-9707-9cc8fb361d88,General,Draft a professional email about climate change,7,62,Professional Writing,4,1.31,14,Laptop/Desktop,de,0.8175,3.12,Standard,0,4,2,Vietnam
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,37d02e81-26cc-4dbb-81e3-5361a270dc3d,General,Draft a professional email about AI ethics,7,366,Professional Writing,4,1.31,28,Mobile,zh,0.7898,3.1,Standard,0,3,1,Lithuania
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,f18da08a-5e48-4a47-90b9-8158f3b3d824,General,Draft a professional email about climate change,7,146,Professional Writing,4,1.31,16,Smart Speaker,fr,0.8046,2.89,Standard,0,8,3,Madagascar
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,09c40a4d-9cc6-45e0-8bd7-a041aed7f843,General,Draft a professional email about climate change,7,391,Professional Writing,5,1.71,19,Tablet,de,0.7899,2.85,Standard,0,4,1,Afghanistan
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,7392a12f-1eaa-4647-ab05-3edf4a4ff529,General,What are the best practices for climate change?,8,106,Best Practices,3,0.91,25,Mobile,de,0.8178,2.98,Standard,1,7,2,Sudan
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,24aa133d-e871-4162-9659-0440a45feb59,General,Write a blog post about personal finance,7,477,Content Creation,5,1.71,22,Laptop/Desktop,en,0.7803,3.17,Standard,0,3,2,Morocco
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,a40316cb-ba15-4e58-b807-0a43380d2279,General,Draft a professional email about climate change,7,333,Professional Writing,4,1.31,20,Mobile,fr,0.8078,3.21,Standard,0,8,0,Anguilla
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,c7ffc49e-88af-469f-bcb0-b9e4e9ac7dfa,General,Draft a professional email about personal finance,7,299,Professional Writing,3,0.91,14,Laptop/Desktop,fr,0.825,2.96,Standard,1,6,1,Holy See (Vatican City State)
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,c203b968-af8c-48b0-9a95-e946b767bcfb,General,Draft a professional email about AI ethics,7,481,Professional Writing,5,1.71,11,Mobile,fr,0.8043,3.08,Standard,1,2,2,Kenya
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,69074995-86c0-4628-984f-bbee7bdda2ee,General,What are the best practices for personal finance?,8,376,Best Practices,3,0.91,13,Laptop/Desktop,zh,0.7732,3.07,Standard,1,9,0,Marshall Islands
2024-12-31,12,Tuesday,ChatGPT,GPT-4-turbo,350000,17500,17500,0.05,0.95,685f4783-c58c-428c-bf0e-1ef7296555ce,General,Explain AI ethics in simple terms,6,198,Education,5,1.71,38,Mobile,zh,0.8399,3.21,Standard,1,4,3,Guernsey
2024-07-27,7,Saturday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,ebfd6779-1132-436c-ab6d-c11afcc30291,Technical,Optimize this REST APIs code:,5,209,Code Optimization,5,2.2,47,Mobile,en,,0.7,Instant,0,2,2,Reunion
2024-11-08,11,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,01c89a5a-5a54-47b8-bdb5-6a497e5965dd,General,Draft a professional email about climate change,7,112,Professional Writing,4,1.16,37,Mobile,es,0.8627,3.96,Standard,0,5,1,Malaysia
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,5ad1ae2a-2462-454c-aaa9-c0928d903397,General,How to implement REST APIs in Python?,7,376,Implementation Help,5,2.02,18,Laptop/Desktop,fr,0.8544,1.47,Fast,0,7,1,Romania
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,d29e6409-666c-446e-8a5a-f0b5a7cbd641,General,How to implement neural networks in Python?,7,105,Implementation Help,5,2.02,12,Mobile,de,0.8097,1.8,Fast,1,9,3,Bulgaria
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,a3373ff8-bed1-46ba-b5db-f4243463d38a,Technical,Explain SQL optimization algorithm,4,225,Algorithm Explanation,5,2.02,33,Mobile,es,0.836,1.52,Fast,0,9,0,Taiwan
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,6daa8e23-d6eb-4bd5-847c-2d335c17e01b,General,How to implement SQL optimization in Python?,7,335,Implementation Help,4,1.62,21,Laptop/Desktop,es,0.8056,1.61,Fast,1,7,3,Korea
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,be918c8c-f6dc-467b-991b-57f7f190c28a,Technical,Debug this error in neural networks:,6,456,Debugging,5,2.02,44,Tablet,en,0.8426,1.62,Fast,0,10,0,Cayman Islands
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,5dea842f-0676-424c-a71e-091ee9f80735,Technical,Explain SQL optimization algorithm,4,407,Algorithm Explanation,5,2.02,58,Laptop/Desktop,es,0.8439,1.6,Fast,0,6,0,North Macedonia
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,230d571d-697b-4626-8c9d-d3c85b139827,Technical,Optimize this neural networks code:,5,201,Code Optimization,5,2.02,60,Laptop/Desktop,fr,0.8186,1.7,Fast,0,9,1,Greece
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,d3bd513b-ac43-4416-9122-20d26417e5db,Technical,Optimize this neural networks code:,5,446,Code Optimization,5,2.02,21,Laptop/Desktop,es,0.8638,1.64,Fast,0,1,3,Iran
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,a03b1533-f8b8-4479-b337-ea528c659083,Technical,Explain neural networks algorithm,4,379,Algorithm Explanation,5,2.02,33,Laptop/Desktop,es,0.8223,1.76,Fast,0,9,0,Bahrain
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,49b9794f-8ec7-4351-933f-23f5869d0474,Technical,Optimize this neural networks code:,5,384,Code Optimization,5,2.02,37,Laptop/Desktop,fr,0.8508,1.45,Fast,0,6,2,Benin
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,03f54c22-5782-4271-a3c7-6ea8b67cb217,Technical,Optimize this SQL optimization code:,5,265,Code Optimization,5,2.02,17,Smart Speaker,es,0.806,1.51,Fast,0,3,0,Cocos (Keeling) Islands
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,9d4280aa-7bda-43fd-aafb-7ca44e1f614d,Technical,Debug this error in REST APIs:,6,195,Debugging,5,2.02,11,Mobile,zh,0.874,1.79,Fast,0,6,1,Lebanon
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,847c53ed-3666-4eee-9c99-83b430353004,Technical,Debug this error in SQL optimization:,6,210,Debugging,5,2.02,52,Laptop/Desktop,zh,,1.46,Fast,0,2,2,Kyrgyz Republic
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,eeb42745-6c7c-496d-8c43-5a61620c128e,Technical,Explain SQL optimization algorithm,4,120,Algorithm Explanation,5,2.02,42,Mobile,fr,0.8354,1.81,Fast,0,3,3,Indonesia
2025-01-05,1,Sunday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,928bc158-9a08-4ff3-a62d-855bdef875c3,Technical,Debug this error in REST APIs:,6,491,Debugging,4,1.62,46,Laptop/Desktop,de,0.8856,1.8,Fast,0,5,3,Portugal
2024-03-21,3,Thursday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,4a883ad5-3711-4e0b-870d-8ae5e2afa297,General,Write a blog post about climate change,7,387,Content Creation,4,1.3,12,Laptop/Desktop,de,0.867,3.35,Standard,0,3,2,Lebanon
2024-03-21,3,Thursday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,1397a991-bc55-4c56-bdf2-58c20b890881,General,What are the best practices for climate change?,8,228,Best Practices,5,1.7,29,Mobile,de,0.8683,3.44,Standard,0,9,1,Gibraltar
